gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
50859,SPOCK3,1283.7305225098453,-1.5517820342649347,0.48863029389590934,-3.1757794259794783,0.0014943452748099365,0.053861756462548316
6414,SELENOP,1191.2829628965344,-1.7651891952477363,0.5572105318721019,-3.1679035019619928,0.0015354247545793175,0.053976816672873455
161725,OTUD7A,1917.087638612217,-0.450000242117683,0.14207566966574686,-3.167327968091738,0.0015384670494724595,0.053976816672873455
1717,DHCR7,867.0348680320651,-1.1218726470863263,0.3558394041104789,-3.152749903824631,0.001617403129145687,0.053976816672873455
118,ADD1,6593.132415295229,-0.45901522784057847,0.14485677848843034,-3.1687521469852364,0.0015309488910337748,0.053976816672873455
4891,SLC11A2,1048.8839628496921,-1.001855583332862,0.31622525649764743,-3.168170671846115,0.0015340143678986256,0.053976816672873455
5638,PRRG1,631.8445828944791,-1.4631665820552044,0.46238068450300995,-3.164419775942608,0.0015539249472031637,0.053976816672873455
9181,ARHGEF2,2910.398748109332,-0.7114654541405104,0.22506080336368384,-3.161214407427613,0.0015711280346081468,0.053976816672873455
220108,FAM124A,829.6389052198493,-1.1785861806905544,0.37196557853368634,-3.1685356084200627,0.0015320898000358075,0.053976816672873455
3759,KCNJ2,618.3459714115345,-1.4589865016689187,0.4619288548134386,-3.1584658253448286,0.0015860190367342172,0.053976816672873455
9507,ADAMTS4,2060.0222475428786,-1.7699271167550732,0.5612931854619313,-3.1533023428717812,0.001614345117244849,0.053976816672873455
2729,GCLC,768.9405396236966,-1.0249029603122772,0.32431610998076266,-3.1601975010525103,0.001576622263791776,0.053976816672873455
56987,BBX,1927.5749261658545,-1.0597665184547942,0.336195821239183,-3.1522298955073396,0.0016202864919995367,0.053976816672873455
57600,FNIP2,1369.461229109798,-0.6315667085338516,0.1999496569980988,-3.158628616901587,0.0015851334731578585,0.053976816672873455
54463,RETREG1,925.2492229554978,-1.0359175814973467,0.3284208931665254,-3.1542377572552485,0.0016091792870149438,0.053976816672873455
7109,TRAPPC10,1497.0541447288242,-0.7221888387745204,0.2289613516596027,-3.1541953851154756,0.0016094129579589413,0.053976816672873455
10723,SLC12A7,629.0901935209813,0.712707467064711,0.22635034211938265,3.1486918040036,0.0016400305830115076,0.0543600086710749
7058,THBS2,1130.6193207627202,-1.4664367157404379,0.46648953785211633,-3.143557565068734,0.001669075835815744,0.05504612106520323
10226,PLIN3,621.9202495014177,-1.4275090671931048,0.45458564700395965,-3.1402422768985283,0.0016880816507491357,0.055395953076324875
4340,MOG,2910.4519547974487,-1.9440211909548761,0.6194668135582208,-3.1382168477894847,0.0016997907458768736,0.05550405821685078
57556,SEMA6A,1801.6914786912866,-1.2671638171317023,0.40429975300057425,-3.134218627954251,0.0017231242012315808,0.05598880409518969
79966,SCD5,6013.110678437981,-0.6167682698049494,0.19705738581884133,-3.129891667049498,0.0017487078007254041,0.056541552223454736
1124,CHN2,506.4351005960321,-1.2280418885892816,0.3927018427150788,-3.1271610036224766,0.0017650323935717825,0.05679099350243647
55902,ACSS2,573.2544856593643,-0.982691942593646,0.3145955850793239,-3.1236673024062447,0.0017861229054729354,0.05691433180917624
9586,CREB5,1088.2457833556462,-1.404987643719029,0.44972250685678183,-3.1241212576591364,0.001783369469387257,0.05691433180917624
5129,CDK18,2402.0385497965776,-1.3186569640725747,0.4229349515883792,-3.1178718124860856,0.0018216201422591063,0.05694505430493396
5184,PEPD,642.6616375660927,-0.5918036007089104,0.18973019736835794,-3.1191850792203297,0.0018135200743706523,0.05694505430493396
5629,PROX1,819.790913486553,-1.1850438693412189,0.37984376640950634,-3.11981918393162,0.0018096208559825347,0.05694505430493396
23148,NACAD,3324.2796996167426,-0.8391683408373268,0.26880696757996164,-3.1218251088960356,0.0017973367621633646,0.05694505430493396
5479,PPIB,540.3478663368262,-0.5873575707954022,0.18857929837191476,-3.1146450107000594,0.0018416640639301652,0.05730007625322344
114792,KLHL32,955.2441467854444,-1.2267781021578639,0.39411272728331154,-3.1127594143286403,0.0018534704269917732,0.05739667106308796
11135,CDC42EP1,1216.2611258239913,-1.4627838023417032,0.4706745019056103,-3.1078458603968566,0.0018845633083886377,0.05761238686591565
79152,FA2H,877.3812882979566,-1.7641179431255294,0.5677435500130084,-3.10724435898058,0.0018884023369795117,0.05761238686591565
