Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2/134,0.1897635727723614,0.3238286224784324,0,0,2.5574980574980577,4.250501249655163,ERBB3;ENPP2
GO_Biological_Process_2021,negative regulation of cellular protein localization (GO:1903828),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,CTNNA1
GO_Biological_Process_2021,negative regulation of DNA metabolic process (GO:0051053),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,H1-4
GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,SIRT2
GO_Biological_Process_2021,regulation of microtubule-based process (GO:0032886),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,MAP6D1
GO_Biological_Process_2021,regulation of protein import into nucleus (GO:0042306),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,JUP
GO_Biological_Process_2021,retina homeostasis (GO:0001895),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,TF
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,PHLDA3
GO_Biological_Process_2021,transferrin transport (GO:0033572),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,TF
GO_Biological_Process_2021,mitochondrion disassembly (GO:0061726),1/36,0.1934811687592036,0.3250701254722024,0,0,4.805326876513317,7.893110228215557,FIS1
GO_Biological_Process_2021,protein localization to plasma membrane (GO:0072659),2/136,0.1940668649069048,0.3250701254722024,0,0,2.5190713101160864,4.13014970154545,TSPAN15;JUP
GO_Biological_Process_2021,organic substance transport (GO:0071702),2/136,0.1940668649069048,0.3250701254722024,0,0,2.5190713101160864,4.13014970154545,PLTP;ABCG1
GO_Biological_Process_2021,"phagocytosis, engulfment (GO:0006911)",1/37,0.1982886022832236,0.3293830602711355,0,0,4.671610169491525,7.558813448212846,GSN
GO_Biological_Process_2021,phospholipid biosynthetic process (GO:0008654),1/37,0.1982886022832236,0.3293830602711355,0,0,4.671610169491525,7.558813448212846,AGPAT4
GO_Biological_Process_2021,glutamate receptor signaling pathway (GO:0007215),1/37,0.1982886022832236,0.3293830602711355,0,0,4.671610169491525,7.558813448212846,GRM3
GO_Biological_Process_2021,skeletal muscle tissue development (GO:0007519),1/37,0.1982886022832236,0.3293830602711355,0,0,4.671610169491525,7.558813448212846,MYL6
GO_Biological_Process_2021,lysosome localization (GO:0032418),1/37,0.1982886022832236,0.3293830602711355,0,0,4.671610169491525,7.558813448212846,LAMTOR1
GO_Biological_Process_2021,regulation of cellular component organization (GO:0051128),2/139,0.2005453245684378,0.3318098356636015,0,0,2.463534843096887,3.9581983856352254,LAMTOR1;SGK1
GO_Biological_Process_2021,protein localization to cell periphery (GO:1990778),2/140,0.2027106362201662,0.3318098356636015,0,0,2.445559271646228,3.9030533029616494,TSPAN15;JUP
GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,MYL6
GO_Biological_Process_2021,negative regulation of endothelial cell migration (GO:0010596),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,JUP
GO_Biological_Process_2021,regulation of axon extension (GO:0030516),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,MAG
GO_Biological_Process_2021,connective tissue development (GO:0061448),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,SOX8
GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,KCNMB4
GO_Biological_Process_2021,lysosome organization (GO:0007040),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,LAMTOR1
GO_Biological_Process_2021,synaptic vesicle endocytosis (GO:0048488),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,SYNJ2
GO_Biological_Process_2021,muscle filament sliding (GO:0030049),1/38,0.2030676194261241,0.3318098356636015,0,0,4.54512139257902,7.245906404019345,MYL6
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),2/142,0.2070493405327554,0.3319782535538116,0,0,2.4103785103785103,3.7958596287260975,RTKN;RHOB
GO_Biological_Process_2021,negative regulation of cellular metabolic process (GO:0031324),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,SIRT2
GO_Biological_Process_2021,regulation of exit from mitosis (GO:0007096),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,SIRT2
GO_Biological_Process_2021,cellular response to ketone (GO:1901655),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,GNAI1
GO_Biological_Process_2021,regulation of heart rate by cardiac conduction (GO:0086091),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,JUP
GO_Biological_Process_2021,organophosphate biosynthetic process (GO:0090407),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,AGPAT4
GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,SIRT2
GO_Biological_Process_2021,phospholipid dephosphorylation (GO:0046839),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,SYNJ2
GO_Biological_Process_2021,regulation of protein targeting to mitochondrion (GO:1903214),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,ATG13
GO_Biological_Process_2021,regulation of receptor-mediated endocytosis (GO:0048259),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,TF
GO_Biological_Process_2021,regulation of viral entry into host cell (GO:0046596),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,GSN
GO_Biological_Process_2021,response to peptide (GO:1901652),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,GNAI1
GO_Biological_Process_2021,membrane protein proteolysis (GO:0033619),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,BACE1
GO_Biological_Process_2021,protein acylation (GO:0043543),1/39,0.207818386724686,0.3319782535538116,0,0,4.42528991971454,6.952531932531913,ZDHHC9
GO_Biological_Process_2021,negative regulation of protein kinase B signaling (GO:0051898),1/40,0.2125410697572345,0.3370253283737578,0,0,4.311603650586702,6.677035817171692,PHLDA3
GO_Biological_Process_2021,glycolipid biosynthetic process (GO:0009247),1/40,0.2125410697572345,0.3370253283737578,0,0,4.311603650586702,6.677035817171692,SCCPDH
GO_Biological_Process_2021,response to organonitrogen compound (GO:0010243),1/40,0.2125410697572345,0.3370253283737578,0,0,4.311603650586702,6.677035817171692,GPIHBP1
GO_Biological_Process_2021,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),1/40,0.2125410697572345,0.3370253283737578,0,0,4.311603650586702,6.677035817171692,FIS1
GO_Biological_Process_2021,negative regulation of signal transduction (GO:0009968),3/267,0.2126629822038412,0.3370253283737578,0,0,1.9217280564263324,2.9749246021622584,TSPAN15;ERBB3;HHIP
GO_Biological_Process_2021,cortical cytoskeleton organization (GO:0030865),1/41,0.217235833173301,0.3415657754297185,0,0,4.203601694915254,6.417940218323668,RHOB
GO_Biological_Process_2021,endosome organization (GO:0007032),1/41,0.217235833173301,0.3415657754297185,0,0,4.203601694915254,6.417940218323668,LAMTOR1
GO_Biological_Process_2021,positive regulation of cation transmembrane transport (GO:1904064),1/41,0.217235833173301,0.3415657754297185,0,0,4.203601694915254,6.417940218323668,KCNMB4
GO_Biological_Process_2021,import into cell (GO:0098657),1/41,0.217235833173301,0.3415657754297185,0,0,4.203601694915254,6.417940218323668,LRRC8D
GO_Biological_Process_2021,positive regulation of TOR signaling (GO:0032008),1/41,0.217235833173301,0.3415657754297185,0,0,4.203601694915254,6.417940218323668,LAMTOR1
GO_Biological_Process_2021,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),4/404,0.2203946543524688,0.3445696282434745,0,0,1.694,2.561896262966544,ERBB3;SORT1;FGFRL1;SIRT2
GO_Biological_Process_2021,calcium ion transmembrane import into cytosol (GO:0097553),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,ITPR2
GO_Biological_Process_2021,regulation of DNA recombination (GO:0000018),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,H1-4
GO_Biological_Process_2021,negative regulation of protein catabolic process (GO:0042177),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,SIRT2
GO_Biological_Process_2021,cellular respiration (GO:0045333),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,ETFB
GO_Biological_Process_2021,regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,RFFL
GO_Biological_Process_2021,skeletal system morphogenesis (GO:0048705),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,HHIP
GO_Biological_Process_2021,positive regulation of protein tyrosine kinase activity (GO:0061098),1/42,0.2219028405887975,0.3445696282434745,0,0,4.100868127325341,6.173921135720812,ERBB3
GO_Biological_Process_2021,brain development (GO:0007420),2/150,0.2244964509968786,0.3480565131734553,0,0,2.2791637791637798,3.4048322408721936,SYNJ2;EML1
GO_Biological_Process_2021,anion transport (GO:0006820),1/43,0.2265422547386396,0.3485265457517533,0,0,4.003026634382566,5.9437892040372455,LRRC8D
GO_Biological_Process_2021,regulation of carbohydrate catabolic process (GO:0043470),1/43,0.2265422547386396,0.3485265457517533,0,0,4.003026634382566,5.9437892040372455,SCARB2
GO_Biological_Process_2021,cellular glucose homeostasis (GO:0001678),1/43,0.2265422547386396,0.3485265457517533,0,0,4.003026634382566,5.9437892040372455,LRRC8D
GO_Biological_Process_2021,development of primary male sexual characteristics (GO:0046546),1/43,0.2265422547386396,0.3485265457517533,0,0,4.003026634382566,5.9437892040372455,SOX8
GO_Biological_Process_2021,male gonad development (GO:0008584),1/43,0.2265422547386396,0.3485265457517533,0,0,4.003026634382566,5.9437892040372455,SOX8
GO_Biological_Process_2021,actin filament organization (GO:0007015),2/152,0.2288772345053994,0.3507651554193246,0,0,2.2485470085470087,3.3156388674417783,GSN;RHOB
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),2/152,0.2288772345053994,0.3507651554193246,0,0,2.2485470085470087,3.3156388674417783,DBNDD2;SIRT2
GO_Biological_Process_2021,antibacterial humoral response (GO:0019731),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,TF
GO_Biological_Process_2021,cation transmembrane transport (GO:0098655),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,SLC6A9
GO_Biological_Process_2021,positive regulation of biosynthetic process (GO:0009891),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,LARP6
GO_Biological_Process_2021,positive regulation of cell division (GO:0051781),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,SIRT2
GO_Biological_Process_2021,positive regulation of cell-matrix adhesion (GO:0001954),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,JUP
GO_Biological_Process_2021,positive regulation of potassium ion transmembrane transport (GO:1901381),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,KCNMB4
GO_Biological_Process_2021,positive regulation of receptor-mediated endocytosis (GO:0048260),1/44,0.2311542374213349,0.3507651554193246,0,0,3.90973590855341,5.726473271660819,TF
GO_Biological_Process_2021,action potential (GO:0001508),1/45,0.2357389494051081,0.3550285382607051,0,0,3.8206856702619416,5.521006303465252,KCNMB4
GO_Biological_Process_2021,amino acid transmembrane transport (GO:0003333),1/45,0.2357389494051081,0.3550285382607051,0,0,3.8206856702619416,5.521006303465252,LRRC8D
GO_Biological_Process_2021,cellular response to radiation (GO:0071478),1/45,0.2357389494051081,0.3550285382607051,0,0,3.8206856702619416,5.521006303465252,RHOB
GO_Biological_Process_2021,chromosome condensation (GO:0030261),1/45,0.2357389494051081,0.3550285382607051,0,0,3.8206856702619416,5.521006303465252,H1-4
GO_Biological_Process_2021,protein deacetylation (GO:0006476),1/45,0.2357389494051081,0.3550285382607051,0,0,3.8206856702619416,5.521006303465252,SIRT2
GO_Biological_Process_2021,peptidyl-serine phosphorylation (GO:0018105),2/156,0.2376561606985929,0.3568410821300194,0,0,2.1896991896991898,3.1464452292838065,RPS6KA2;SGK1
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),2/156,0.2376561606985929,0.3568410821300194,0,0,2.1896991896991898,3.1464452292838065,SGK1;RFFL
GO_Biological_Process_2021,mitotic spindle organization (GO:0007052),2/157,0.2398539645720365,0.3586515680716719,0,0,2.1754618141714914,3.1059612660405604,SUN2;EML1
GO_Biological_Process_2021,"regulation of synaptic transmission, glutamatergic (GO:0051966)",1/46,0.2402965506080202,0.3586515680716719,0,0,3.7355932203389832,5.326513230286504,GRM3
GO_Biological_Process_2021,interleukin-12-mediated signaling pathway (GO:0035722),1/46,0.2402965506080202,0.3586515680716719,0,0,3.7355932203389832,5.326513230286504,TALDO1
GO_Biological_Process_2021,positive regulation of nucleocytoplasmic transport (GO:0046824),1/46,0.2402965506080202,0.3586515680716719,0,0,3.7355932203389832,5.326513230286504,JUP
GO_Biological_Process_2021,skeletal system development (GO:0001501),2/158,0.242052815039054,0.3607161470964443,0,0,2.1614069690992768,3.066170484001528,HHIP;HAPLN2
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),3/286,0.2424012508488106,0.3607161470964443,0,0,1.7909711222127451,2.5380941839085103,RPS6KA2;PHLDA3;RHOB
GO_Biological_Process_2021,negative regulation of cold-induced thermogenesis (GO:0120163),1/47,0.2448272000005661,0.361635450517823,0,0,3.654200442151805,5.142200448636148,PLCL1
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),1/47,0.2448272000005661,0.361635450517823,0,0,3.654200442151805,5.142200448636148,SIRT2
GO_Biological_Process_2021,regulation of protein localization to nucleus (GO:1900180),1/47,0.2448272000005661,0.361635450517823,0,0,3.654200442151805,5.142200448636148,CTNNA1
GO_Biological_Process_2021,histone deacetylation (GO:0016575),1/47,0.2448272000005661,0.361635450517823,0,0,3.654200442151805,5.142200448636148,SIRT2
GO_Biological_Process_2021,positive regulation of neuron death (GO:1901216),1/47,0.2448272000005661,0.361635450517823,0,0,3.654200442151805,5.142200448636148,BACE1
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),5/566,0.2477607112004394,0.3629273007291237,0,0,1.5104606435875785,2.10753346018152,RNF167;ERBB3;RPS6KA2;SIRT2;RHOB
GO_Biological_Process_2021,negative regulation of mitotic cell cycle (GO:0045930),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,CDKN1C
GO_Biological_Process_2021,cellular response to interleukin-12 (GO:0071349),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,TALDO1
GO_Biological_Process_2021,cellular response to ionizing radiation (GO:0071479),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,RHOB
GO_Biological_Process_2021,regulation of mitochondrion organization (GO:0010821),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,FIS1
GO_Biological_Process_2021,nucleus organization (GO:0006997),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,SUN2
GO_Biological_Process_2021,phosphatidic acid biosynthetic process (GO:0006654),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,AGPAT4
GO_Biological_Process_2021,regulation of protein metabolic process (GO:0051246),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,CNDP1
GO_Biological_Process_2021,establishment of protein localization to mitochondrion (GO:0072655),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,FIS1
GO_Biological_Process_2021,positive regulation of endocytosis (GO:0045807),1/48,0.249331055600908,0.3629273007291237,0,0,3.5762711864406778,4.9673467114691885,TF
GO_Biological_Process_2021,negative regulation of catabolic process (GO:0009895),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,SIRT2
GO_Biological_Process_2021,negative regulation of cell projection organization (GO:0031345),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,MAG
GO_Biological_Process_2021,regulation of cellular localization (GO:0060341),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,GSN
GO_Biological_Process_2021,regulation of cellular protein metabolic process (GO:0032268),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,CNDP1
GO_Biological_Process_2021,positive regulation of actin filament polymerization (GO:0030838),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,GSN
GO_Biological_Process_2021,response to hydrogen peroxide (GO:0042542),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,RHOB
GO_Biological_Process_2021,response to unfolded protein (GO:0006986),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,HSPA2
GO_Biological_Process_2021,secondary alcohol metabolic process (GO:1902652),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,ABCG1
GO_Biological_Process_2021,positive regulation of reactive oxygen species metabolic process (GO:2000379),1/49,0.2538082745383733,0.3646670611183525,0,0,3.5015889830508478,4.801295201354348,CBR1
GO_Biological_Process_2021,adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188),2/165,0.2574666873024291,0.3673670171157585,0,0,2.0678517120234914,2.80579548284974,GPR37;GNAI1
GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),2/165,0.2574666873024291,0.3673670171157585,0,0,2.0678517120234914,2.80579548284974,SCARB2;MAG
GO_Biological_Process_2021,actin polymerization or depolymerization (GO:0008154),1/50,0.2582590130323782,0.3673670171157585,0,0,3.429955032860602,4.643446613966543,GSN
GO_Biological_Process_2021,amino acid transport (GO:0006865),1/50,0.2582590130323782,0.3673670171157585,0,0,3.429955032860602,4.643446613966543,SLC25A48
GO_Biological_Process_2021,regulation of cellular component movement (GO:0051270),1/50,0.2582590130323782,0.3673670171157585,0,0,3.429955032860602,4.643446613966543,ERBB3
GO_Biological_Process_2021,phosphatidic acid metabolic process (GO:0046473),1/50,0.2582590130323782,0.3673670171157585,0,0,3.429955032860602,4.643446613966543,AGPAT4
GO_Biological_Process_2021,iron ion transport (GO:0006826),1/50,0.2582590130323782,0.3673670171157585,0,0,3.429955032860602,4.643446613966543,TF
GO_Biological_Process_2021,regulation of MAPK cascade (GO:0043408),2/166,0.2596707751231953,0.3680341323449061,0,0,2.05513862830936,2.771027056412428,GPR37;LAMTOR1
GO_Biological_Process_2021,regulation of axonogenesis (GO:0050770),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,MAG
GO_Biological_Process_2021,regulation of epithelial cell migration (GO:0010632),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,ENPP2
GO_Biological_Process_2021,negative regulation of transport (GO:0051051),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,ERBB3
GO_Biological_Process_2021,regulation of smoothened signaling pathway (GO:0008589),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,HHIP
GO_Biological_Process_2021,gonad development (GO:0008406),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,SOX8
GO_Biological_Process_2021,inositol lipid-mediated signaling (GO:0048017),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,PLCL1
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,PHLDA3
GO_Biological_Process_2021,mitotic nuclear membrane organization (GO:0101024),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,SIRT2
GO_Biological_Process_2021,mitotic nuclear membrane reassembly (GO:0007084),1/51,0.262683426348036,0.3680341323449061,0,0,3.361186440677966,4.49325310504947,SIRT2
GO_Biological_Process_2021,regulation of intracellular signal transduction (GO:1902531),4/437,0.262776370494263,0.3680341323449061,0,0,1.5622452053419018,2.087865589847968,SGK1;RFFL;GNAI1;RHOB
GO_Biological_Process_2021,peptidyl-serine modification (GO:0018209),2/169,0.2662843819441798,0.3694075642271882,0,0,2.017912892164389,2.6700830400630715,RPS6KA2;SGK1
GO_Biological_Process_2021,negative regulation of protein metabolic process (GO:0051248),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,SIRT2
GO_Biological_Process_2021,negative regulation of protein-containing complex assembly (GO:0031333),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,JAM3
GO_Biological_Process_2021,regulation of exocytosis (GO:0017157),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,LGI3
GO_Biological_Process_2021,regulation of intrinsic apoptotic signaling pathway (GO:2001242),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,FIS1
GO_Biological_Process_2021,plasma membrane bounded cell projection morphogenesis (GO:0120039),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,SGK1
GO_Biological_Process_2021,fatty acid beta-oxidation (GO:0006635),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,ETFB
GO_Biological_Process_2021,glycolipid metabolic process (GO:0006664),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,SCCPDH
GO_Biological_Process_2021,positive regulation of protein localization to cell periphery (GO:1904377),1/52,0.267081668936257,0.3694075642271882,0,0,3.295114656031904,4.350212975944237,GNAI1
GO_Biological_Process_2021,MAPK cascade (GO:0000165),3/303,0.2695590579518159,0.3723191408174253,0,0,1.6880172413793104,2.212936204852242,ERBB3;ABHD17B;ZDHHC9
GO_Biological_Process_2021,neuron projection development (GO:0031175),2/171,0.2706937779202891,0.373370728165916,0,0,1.9938299701613311,2.605471343748818,STMN4;SGK1
GO_Biological_Process_2021,regulation of cyclin-dependent protein kinase activity (GO:1904029),1/54,0.2758002548477579,0.3788465039117554,0,0,3.170450911416693,4.08378930425916,CDKN1C
GO_Biological_Process_2021,nuclear membrane reassembly (GO:0031468),1/54,0.2758002548477579,0.3788465039117554,0,0,3.170450911416693,4.08378930425916,SIRT2
GO_Biological_Process_2021,regulation of potassium ion transmembrane transport (GO:1901379),1/54,0.2758002548477579,0.3788465039117554,0,0,3.170450911416693,4.08378930425916,KCNMB4
GO_Biological_Process_2021,protein targeting to mitochondrion (GO:0006626),1/55,0.2801209025389388,0.3819817069005335,0,0,3.111581920903955,3.959593707942358,FIS1
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),1/55,0.2801209025389388,0.3819817069005335,0,0,3.111581920903955,3.959593707942358,RFFL
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),1/55,0.2801209025389388,0.3819817069005335,0,0,3.111581920903955,3.959593707942358,RFFL
GO_Biological_Process_2021,regulation of blood vessel endothelial cell migration (GO:0043535),1/55,0.2801209025389388,0.3819817069005335,0,0,3.111581920903955,3.959593707942358,JUP
GO_Biological_Process_2021,regulation of cardiac conduction (GO:1903779),1/55,0.2801209025389388,0.3819817069005335,0,0,3.111581920903955,3.959593707942358,ITPR2
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),6/742,0.2803745728649917,0.3819817069005335,0,0,1.381180261639092,1.756348611930105,RTKN;RPS6KA2;SOX8;SGK1;PHLDA3;RHOB
GO_Biological_Process_2021,glycerophospholipid biosynthetic process (GO:0046474),2/177,0.2839167724297448,0.3848660191102153,0,0,1.9248840048840048,2.423571670344101,SYNJ2;AGPAT4
GO_Biological_Process_2021,regulation of ATP metabolic process (GO:1903578),1/56,0.2844159881224491,0.3848660191102153,0,0,3.054853620955316,3.8409205070123225,FIS1
GO_Biological_Process_2021,autophagosome organization (GO:1905037),1/56,0.2844159881224491,0.3848660191102153,0,0,3.054853620955316,3.8409205070123225,ATG13
GO_Biological_Process_2021,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),1/56,0.2844159881224491,0.3848660191102153,0,0,3.054853620955316,3.8409205070123225,ATG13
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),1/56,0.2844159881224491,0.3848660191102153,0,0,3.054853620955316,3.8409205070123225,FIS1
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),3/314,0.287320358345975,0.3880183622525483,0,0,1.6273977159330302,2.029621192983677,RNF167;AMFR;RFFL
GO_Biological_Process_2021,negative regulation of DNA recombination (GO:0045910),1/57,0.288685661515896,0.3880183622525483,0,0,3.0001513317191284,3.727438594782844,H1-4
GO_Biological_Process_2021,carboxylic acid transport (GO:0046942),1/57,0.288685661515896,0.3880183622525483,0,0,3.0001513317191284,3.727438594782844,SLC6A9
GO_Biological_Process_2021,"positive regulation of gene expression, epigenetic (GO:0045815)",1/57,0.288685661515896,0.3880183622525483,0,0,3.0001513317191284,3.727438594782844,H1-4
GO_Biological_Process_2021,icosanoid metabolic process (GO:0006690),1/57,0.288685661515896,0.3880183622525483,0,0,3.0001513317191284,3.727438594782844,FAAH
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),2/180,0.2905217043464432,0.3890173597442037,0,0,1.892154038221454,2.3388480714431656,SLC6A9;LARP6
GO_Biological_Process_2021,autophagosome assembly (GO:0000045),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,ATG13
GO_Biological_Process_2021,negative regulation of neuron projection development (GO:0010977),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,MAG
GO_Biological_Process_2021,cellular iron ion homeostasis (GO:0006879),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,TF
GO_Biological_Process_2021,chordate embryonic development (GO:0043009),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,SOX8
GO_Biological_Process_2021,fat cell differentiation (GO:0045444),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,SOX8
GO_Biological_Process_2021,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,RFFL
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,FIS1
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.2929300718873854,0.3890173597442037,0,0,2.9473684210526314,3.6188419059575634,AMFR
GO_Biological_Process_2021,negative regulation of autophagy (GO:0010507),1/59,0.2971493673884385,0.3920176350770957,0,0,2.896405610753945,3.5148471392132468,SIRT2
